transaction_id,customer_id,transaction_date,product_id,product_category,amount,channel,status,is_first_product
T00000294,sdv-id-vIzFWL,2024-10-05,P001,Banking,984.61,Online,Cancelled,True
T00000295,sdv-id-AZvEmU,2025-04-15,P014,Banking,61.42,Online,Completed,True
T00000296,sdv-id-AZvEmU,2025-06-15,P008,Banking,1328.88,Online,Cancelled,True
T00000297,sdv-id-AZvEmU,2025-08-09,P007,Banking,1292.36,Online,Completed,False
T00000298,sdv-id-AZvEmU,2025-01-27,P002,Insurance,1085.42,Mobile App,Cancelled,False
T00000299,sdv-id-AZvEmU,2025-03-10,P011,Credit,1071.82,Branch,Cancelled,False
T00000300,sdv-id-AZvEmU,2025-07-15,P008,Insurance,878.46,Online,Cancelled,False
T00000301,sdv-id-AZvEmU,2025-01-27,P001,Credit,889.38,Online,Cancelled,True
T00000302,sdv-id-AZvEmU,2024-06-08,P008,Investment,892.35,Phone,Completed,False
T00000303,sdv-id-AZvEmU,2024-08-20,P008,Insurance,978.62,Mobile App,Completed,True
T00000304,sdv-id-AZvEmU,2024-10-02,P007,Banking,1313.19,Online,Cancelled,False
T00000305,sdv-id-AZvEmU,2024-08-27,P002,Investment,777.32,Mobile App,Cancelled,False
T00000306,sdv-id-RKMOHN,2022-12-15,P014,Banking,1352.2,Branch,Cancelled,True
T00000307,sdv-id-RKMOHN,2022-07-09,P002,Banking,1511.93,Online,Completed,True
T00000308,sdv-id-RKMOHN,2022-10-26,P001,Investment,1650.53,Online,Completed,True
T00000309,sdv-id-EHuBPW,2024-02-26,P004,Investment,1930.41,Branch,Completed,False
T00000310,sdv-id-hkWFNi,2025-07-13,P002,Banking,1328.88,Branch,Completed,True
T00000311,sdv-id-hkWFNi,2024-11-13,P007,Banking,1845.25,Mobile App,Completed,True
T00000312,sdv-id-rLDiAK,2022-10-29,P004,Banking,2645.61,Online,Completed,True
T00000313,sdv-id-rLDiAK,2022-06-12,P008,Credit,1106.47,Branch,Completed,True
T00000314,sdv-id-rLDiAK,2022-05-16,P002,Banking,1394.5,Online,Completed,True
T00000315,sdv-id-rLDiAK,2022-08-25,P002,Banking,993.87,Branch,Completed,True
T00000316,sdv-id-rLDiAK,2022-03-19,P007,Banking,1307.08,Online,Completed,False
T00000317,sdv-id-rLDiAK,2022-05-17,P007,Investment,795.98,Online,Pending,True
T00000318,sdv-id-rLDiAK,2022-04-07,P008,Banking,1028.54,Online,Cancelled,False
T00000319,sdv-id-rLDiAK,2022-08-13,P002,Investment,1340.38,Online,Cancelled,False
T00000320,sdv-id-rLDiAK,2022-01-25,P007,Investment,1413.86,Phone,Cancelled,False
T00000321,sdv-id-rLDiAK,2022-03-24,P002,Investment,797.61,Branch,Pending,False
T00000322,sdv-id-bapXja,2023-06-12,P006,Investment,1328.88,Branch,Completed,True
T00000323,sdv-id-taZXCZ,2022-12-07,P009,Insurance,3012.39,Branch,Cancelled,True
T00000324,sdv-id-taZXCZ,2022-04-18,P013,Banking,1153.04,Online,Completed,True
T00000325,sdv-id-taZXCZ,2022-05-02,P008,Banking,527.37,Phone,Completed,True
T00000326,sdv-id-taZXCZ,2022-11-27,P008,Insurance,773.58,Online,Completed,False
T00000327,sdv-id-bPQHtI,2023-09-10,P013,Banking,1952.0,Phone,Cancelled,True
T00000328,sdv-id-bPQHtI,2023-03-18,P009,Banking,1553.32,Mobile App,Completed,True
T00000329,sdv-id-bPQHtI,2022-10-21,P007,Credit,1328.88,Mobile App,Completed,False
T00000330,sdv-id-bPQHtI,2023-05-22,P002,Banking,1498.48,Mobile App,Completed,True
T00000331,sdv-id-FRquTo,2025-01-17,P010,Investment,156.52,Online,Completed,True
T00000332,sdv-id-FRquTo,2024-11-09,P012,Banking,1360.56,Online,Completed,True
T00000333,sdv-id-FRquTo,2024-02-16,P002,Investment,1041.66,Online,Completed,False
T00000334,sdv-id-mRjWyl,2025-03-02,P001,Banking,1328.88,Phone,Completed,True
T00000335,sdv-id-mRjWyl,2025-04-20,P014,Credit,1355.59,Branch,Cancelled,True
T00000336,sdv-id-mRjWyl,2025-06-06,P002,Insurance,1503.98,Branch,Cancelled,True
T00000337,sdv-id-qXEIyn,2023-06-28,P008,Banking,1328.88,Online,Pending,True
T00000338,sdv-id-CQBKZH,2025-02-06,P008,Insurance,1328.88,Online,Cancelled,True
T00000339,sdv-id-CQBKZH,2025-03-06,P007,Banking,897.39,Branch,Completed,True
T00000340,sdv-id-CQBKZH,2024-07-18,P007,Investment,1541.08,Online,Completed,False
T00000341,sdv-id-CQBKZH,2024-12-27,P007,Investment,1056.12,Branch,Completed,False
T00000342,sdv-id-CQBKZH,2025-02-19,P002,Insurance,1249.91,Online,Completed,False
T00000343,sdv-id-CQBKZH,2025-04-12,P007,Insurance,872.34,Online,Cancelled,True
T00000344,sdv-id-CQBKZH,2025-03-24,P007,Banking,1419.56,Online,Cancelled,False
T00000345,sdv-id-CQBKZH,2025-09-15,P001,Banking,1120.39,Online,Completed,False
T00000346,sdv-id-mEJgNM,2023-12-12,P009,Investment,0.01,Branch,Pending,True
T00000347,sdv-id-mEJgNM,2023-10-26,P010,Banking,1287.46,Online,Completed,True
T00000348,sdv-id-mEJgNM,2023-01-30,P008,Credit,1290.12,Online,Completed,False
T00000349,sdv-id-mEJgNM,2022-08-10,P010,Credit,895.08,Branch,Cancelled,True
T00000350,sdv-id-mEJgNM,2023-08-01,P001,Investment,1156.34,Online,Cancelled,False
T00000351,sdv-id-naAXVZ,2023-03-06,P010,Credit,1987.66,Online,Completed,True
T00000352,sdv-id-KXKcfN,2022-07-29,P001,Investment,1503.84,Branch,Completed,True
T00000353,sdv-id-KXKcfN,2022-05-28,P015,Banking,179.85,Branch,Completed,True
T00000354,sdv-id-KXKcfN,2021-12-28,P007,Banking,0.01,Online,Completed,True
T00000355,sdv-id-KXKcfN,2021-10-19,P007,Insurance,0.01,Phone,Completed,True
T00000356,sdv-id-KXKcfN,2022-01-08,P014,Investment,241.86,Mobile App,Cancelled,True
T00000357,sdv-id-KXKcfN,2022-03-06,P007,Investment,2926.06,Online,Completed,True
T00000358,sdv-id-KXKcfN,2022-05-15,P007,Insurance,1040.8,Online,Completed,True
T00000359,sdv-id-KXKcfN,2022-04-06,P007,Investment,958.28,Online,Cancelled,True
T00000360,sdv-id-KXKcfN,2022-07-27,P001,Investment,1491.58,Online,Completed,True
T00000361,sdv-id-KXKcfN,2022-09-16,P009,Investment,488.24,Online,Cancelled,False
T00000362,sdv-id-KXKcfN,2022-11-27,P001,Investment,1343.78,Online,Cancelled,True
T00000363,sdv-id-fcMlQQ,2023-07-22,P008,Insurance,1445.28,Mobile App,Completed,True
T00000364,sdv-id-fcMlQQ,2023-01-03,P002,Investment,1369.99,Online,Completed,False
T00000365,sdv-id-fcMlQQ,2022-07-27,P001,Banking,605.92,Branch,Completed,True
T00000366,sdv-id-fcMlQQ,2022-06-20,P008,Investment,1299.16,Branch,Cancelled,True
T00000367,sdv-id-fcMlQQ,2021-08-05,P007,Banking,870.36,Phone,Completed,False
T00000368,sdv-id-fcMlQQ,2022-04-21,P001,Banking,687.53,Online,Completed,False
T00000369,sdv-id-nNYhjY,2023-09-29,P003,Insurance,0.01,Online,Pending,True
T00000370,sdv-id-nNYhjY,2023-08-23,P002,Insurance,1273.09,Online,Completed,True
T00000371,sdv-id-nNYhjY,2023-05-28,P007,Banking,333.03,Online,Cancelled,True
T00000372,sdv-id-nNYhjY,2023-09-10,P008,Investment,1067.95,Branch,Cancelled,True
T00000373,sdv-id-nNYhjY,2023-12-15,P007,Insurance,1170.43,Online,Completed,False
T00000374,sdv-id-Dcmpdf,2023-06-25,P002,Credit,1328.88,Phone,Completed,True
T00000375,sdv-id-Dcmpdf,2023-04-13,P009,Insurance,426.55,Branch,Completed,True
T00000376,sdv-id-Dcmpdf,2023-03-07,P007,Insurance,1.97,Branch,Completed,False
T00000377,sdv-id-Dcmpdf,2023-03-13,P002,Insurance,1116.18,Online,Cancelled,True
T00000378,sdv-id-Dcmpdf,2023-01-27,P013,Investment,1585.99,Online,Cancelled,False
T00000379,sdv-id-vMjXsB,2023-05-26,P013,Investment,0.01,Online,Completed,True
T00000380,sdv-id-vMjXsB,2023-04-19,P001,Investment,1003.95,Branch,Completed,True
T00000381,sdv-id-vMjXsB,2023-08-27,P006,Investment,1187.26,Online,Completed,True
T00000382,sdv-id-vMjXsB,2023-07-11,P007,Investment,1246.74,Mobile App,Completed,True
T00000383,sdv-id-vMjXsB,2023-02-23,P008,Insurance,741.41,Online,Cancelled,True
T00000384,sdv-id-vMjXsB,2023-05-27,P014,Credit,1788.43,Online,Completed,False
T00000385,sdv-id-vMjXsB,2023-11-19,P007,Banking,689.84,Mobile App,Completed,False
T00000386,sdv-id-Dcmpdf,2023-08-21,P001,Banking,0.01,Branch,Completed,True
T00000387,sdv-id-Dcmpdf,2022-11-27,P009,Banking,2360.46,Online,Completed,True
T00000388,sdv-id-Dcmpdf,2021-12-12,P012,Insurance,3001.25,Branch,Completed,True
T00000389,sdv-id-Dcmpdf,2021-03-28,P005,Credit,4378.26,Online,Completed,True
T00000390,sdv-id-Dcmpdf,2022-07-22,P001,Banking,971.13,Online,Completed,True
T00000391,sdv-id-Dcmpdf,2022-04-23,P011,Insurance,1714.78,Branch,Completed,True
T00000392,sdv-id-Dcmpdf,2022-06-04,P007,Investment,2155.74,Online,Cancelled,False
T00000393,sdv-id-Dcmpdf,2021-11-29,P001,Investment,1347.22,Online,Completed,False
T00000394,sdv-id-Dcmpdf,2022-05-11,P007,Investment,1374.77,Mobile App,Cancelled,False
T00000395,sdv-id-Dcmpdf,2022-08-14,P007,Credit,1562.94,Branch,Completed,True
T00000396,sdv-id-Dcmpdf,2022-06-23,P007,Insurance,1209.47,Mobile App,Completed,False
T00000397,sdv-id-kPKVNW,2022-02-02,P009,Banking,0.01,Online,Completed,True
T00000398,sdv-id-coHeMm,2024-03-20,P010,Investment,1913.98,Phone,Completed,True
T00000399,sdv-id-Dcmpdf,2024-12-11,P014,Credit,321.39,Online,Completed,True
T00000400,sdv-id-Dcmpdf,2024-07-08,P002,Banking,1654.67,Online,Completed,True
T00000401,sdv-id-Dcmpdf,2024-04-16,P007,Banking,947.45,Mobile App,Completed,False
T00000402,sdv-id-Dcmpdf,2024-08-10,P008,Credit,775.79,Online,Completed,False
T00000403,sdv-id-EdgWAz,2025-12-24,P011,Investment,1400.69,Online,Completed,True
T00000404,sdv-id-EdgWAz,2025-11-18,P013,Banking,1287.74,Mobile App,Completed,False
T00000405,sdv-id-EdgWAz,2026-02-25,P008,Banking,1658.47,Online,Completed,True
T00000406,sdv-id-EdgWAz,2026-12-20,P002,Insurance,1559.76,Mobile App,Completed,False
T00000407,sdv-id-sQdHyP,2022-09-01,P010,Banking,276.87,Online,Completed,True
T00000408,sdv-id-sQdHyP,2023-08-23,P011,Banking,521.86,Mobile App,Completed,True
T00000409,sdv-id-sQdHyP,2023-07-20,P007,Investment,2962.55,Online,Pending,False
T00000410,sdv-id-sQdHyP,2023-02-16,P008,Investment,1167.57,Branch,Completed,True
T00000411,sdv-id-uBgeDf,2023-04-08,P008,Investment,1091.93,Mobile App,Completed,True
T00000412,sdv-id-uBgeDf,2024-06-10,P010,Insurance,210.49,Branch,Completed,True
T00000413,sdv-id-uBgeDf,2025-01-22,P007,Credit,621.34,Online,Completed,False
T00000414,sdv-id-uBgeDf,2025-02-16,P007,Insurance,956.69,Branch,Completed,True
T00000415,sdv-id-uBgeDf,2025-02-11,P007,Banking,924.49,Online,Completed,False
T00000416,sdv-id-uBgeDf,2025-01-15,P007,Insurance,860.7,Mobile App,Cancelled,False
T00000417,sdv-id-uBgeDf,2025-03-08,P001,Insurance,1117.94,Online,Cancelled,False
T00000418,sdv-id-uBgeDf,2024-10-30,P008,Investment,1149.75,Online,Cancelled,False
T00000419,sdv-id-yUgqjw,2025-04-11,P005,Insurance,1762.0,Online,Completed,False
T00000420,sdv-id-dGbGru,2025-12-08,P008,Banking,0.01,Mobile App,Cancelled,True
T00000421,sdv-id-dGbGru,2025-06-30,P008,Investment,2278.81,Mobile App,Completed,True
T00000422,sdv-id-dGbGru,2025-05-28,P001,Banking,1438.02,Online,Completed,False
T00000423,sdv-id-dGbGru,2025-04-20,P008,Investment,1331.51,Online,Completed,True
T00000424,sdv-id-dGbGru,2025-04-24,P002,Banking,1292.58,Online,Cancelled,False
T00000425,sdv-id-dGbGru,2025-06-13,P002,Investment,838.02,Online,Cancelled,False
T00000426,sdv-id-PZwhLg,2024-06-14,P007,Insurance,402.56,Online,Completed,True
T00000427,sdv-id-cpqcEk,2023-11-24,P007,Banking,0.01,Branch,Completed,True
T00000428,sdv-id-cpqcEk,2023-09-26,P008,Banking,1960.91,Mobile App,Cancelled,True
T00000429,sdv-id-fcMlQQ,2023-04-22,P015,Banking,869.21,Mobile App,Completed,True
T00000430,sdv-id-fcMlQQ,2022-08-22,P012,Banking,633.46,Online,Cancelled,False
T00000431,sdv-id-fcMlQQ,2022-04-05,P013,Investment,1249.35,Mobile App,Completed,True
T00000432,sdv-id-fcMlQQ,2021-01-14,P001,Banking,793.57,Mobile App,Cancelled,False
T00000433,sdv-id-fcMlQQ,2020-05-13,P002,Banking,528.75,Online,Completed,False
T00000434,sdv-id-fcMlQQ,2020-04-03,P003,Investment,951.04,Online,Completed,False
T00000435,sdv-id-fcMlQQ,2019-12-23,P008,Investment,902.75,Phone,Completed,True
T00000436,sdv-id-fcMlQQ,2019-06-14,P002,Investment,291.93,Branch,Cancelled,True
T00000437,sdv-id-fcMlQQ,2019-05-08,P010,Banking,1187.62,Online,Completed,True
T00000438,sdv-id-fcMlQQ,2019-01-27,P007,Insurance,814.81,Mobile App,Cancelled,False
T00000439,sdv-id-fcMlQQ,2019-03-26,P007,Banking,1042.08,Mobile App,Cancelled,False
T00000440,sdv-id-zYeYkm,2022-03-21,P010,Insurance,3654.79,Online,Completed,True
T00000441,sdv-id-zYeYkm,2023-07-12,P010,Insurance,1476.25,Mobile App,Completed,True
T00000442,sdv-id-zYeYkm,2024-06-26,P007,Banking,2344.83,Online,Cancelled,False
T00000443,sdv-id-zYeYkm,2024-06-16,P001,Banking,1187.04,Branch,Completed,False
T00000444,sdv-id-OAGaNj,2024-01-06,P004,Credit,4224.76,Online,Completed,False
T00000445,sdv-id-OAGaNj,2023-08-30,P001,Banking,1677.54,Online,Cancelled,True
T00000446,sdv-id-OAGaNj,2023-12-02,P008,Insurance,2387.24,Mobile App,Completed,True
T00000447,sdv-id-OAGaNj,2023-08-05,P007,Banking,414.29,Branch,Completed,True
T00000448,sdv-id-OAGaNj,2024-01-09,P006,Investment,1665.52,Online,Completed,False
T00000449,sdv-id-OAGaNj,2023-11-05,P006,Investment,1121.86,Mobile App,Cancelled,False
T00000450,sdv-id-OAGaNj,2024-03-26,P001,Investment,81.85,Online,Cancelled,False
T00000451,sdv-id-OAGaNj,2024-08-28,P007,Investment,1261.18,Online,Completed,False
T00000452,sdv-id-OAGaNj,2024-07-18,P013,Credit,328.34,Branch,Cancelled,False
T00000453,sdv-id-OAGaNj,2024-10-05,P007,Investment,2199.46,Mobile App,Cancelled,False
T00000454,sdv-id-vwIMhh,2023-11-02,P006,Investment,3387.63,Branch,Completed,False
T00000455,sdv-id-vwIMhh,2023-11-17,P001,Credit,4476.43,Branch,Completed,False
T00000456,sdv-id-vwIMhh,2024-02-29,P002,Investment,1328.88,Online,Cancelled,True
T00000457,sdv-id-vwIMhh,2023-06-26,P010,Investment,2808.75,Online,Completed,False
T00000458,sdv-id-vwIMhh,2024-01-25,P007,Banking,689.82,Online,Cancelled,False
T00000459,sdv-id-guAZoe,2025-12-01,P001,Banking,282.24,Branch,Completed,True
T00000460,sdv-id-guAZoe,2025-06-24,P008,Banking,990.35,Mobile App,Completed,True
T00000461,sdv-id-guAZoe,2025-08-05,P008,Investment,1317.36,Phone,Cancelled,False
T00000462,sdv-id-qPnwlX,2025-10-16,P009,Banking,0.01,Mobile App,Completed,True
T00000463,sdv-id-qPnwlX,2025-08-07,P001,Banking,670.69,Mobile App,Completed,False
T00000464,sdv-id-qPnwlX,2026-03-10,P007,Investment,1340.17,Branch,Cancelled,True
T00000465,sdv-id-qPnwlX,2025-11-21,P008,Banking,991.97,Branch,Completed,True
T00000466,sdv-id-qPnwlX,2025-12-05,P002,Banking,1195.46,Phone,Cancelled,False
T00000467,sdv-id-qPnwlX,2026-05-31,P001,Insurance,1107.36,Online,Pending,False
T00000468,sdv-id-NcLaJH,2025-09-21,P002,Credit,0.01,Online,Cancelled,True
T00000469,sdv-id-NcLaJH,2025-10-25,P002,Banking,137.79,Online,Completed,False
T00000470,sdv-id-NcLaJH,2024-11-16,P010,Investment,1972.52,Branch,Completed,False
T00000471,sdv-id-NcLaJH,2024-09-15,P007,Banking,1030.29,Online,Completed,False
T00000472,sdv-id-NcLaJH,2025-02-24,P002,Investment,651.49,Online,Cancelled,False
T00000473,sdv-id-NcLaJH,2025-01-03,P002,Banking,1210.79,Online,Cancelled,True
T00000474,sdv-id-rRiDgd,2023-08-23,P011,Banking,523.14,Mobile App,Completed,True
T00000475,sdv-id-rRiDgd,2023-12-27,P002,Credit,1559.58,Branch,Completed,True
T00000476,sdv-id-rRiDgd,2024-05-03,P002,Credit,1328.88,Online,Pending,True
T00000477,sdv-id-rRiDgd,2024-05-16,P007,Investment,833.27,Phone,Cancelled,True
T00000478,sdv-id-WIwWZt,2022-10-23,P001,Banking,0.01,Branch,Completed,True
T00000479,sdv-id-WIwWZt,2022-07-05,P008,Insurance,69.04,Mobile App,Completed,False
T00000480,sdv-id-WIwWZt,2022-11-21,P002,Banking,2241.01,Online,Completed,True
T00000481,sdv-id-WIwWZt,2023-07-04,P002,Insurance,1182.17,Mobile App,Completed,True
T00000482,sdv-id-zIPShp,2022-09-19,P001,Insurance,2608.73,Mobile App,Completed,True
T00000483,sdv-id-zIPShp,2023-01-29,P003,Insurance,0.01,Online,Completed,True
T00000484,sdv-id-zIPShp,2023-03-26,P007,Insurance,1534.28,Online,Completed,False
T00000485,sdv-id-zIPShp,2023-10-19,P012,Banking,155.94,Online,Cancelled,False
T00000486,sdv-id-zIPShp,2024-02-13,P006,Insurance,1971.81,Mobile App,Completed,False
T00000487,sdv-id-zIPShp,2024-05-04,P002,Investment,131.52,Online,Completed,False
T00000488,sdv-id-zIPShp,2024-07-03,P009,Banking,385.05,Online,Cancelled,False
T00000489,sdv-id-zIPShp,2024-07-20,P007,Credit,1560.37,Online,Completed,True
T00000490,sdv-id-zIPShp,2023-12-03,P008,Credit,257.39,Online,Completed,True
T00000491,sdv-id-zIPShp,2024-03-08,P013,Banking,1619.3,Phone,Cancelled,False
T00000492,sdv-id-zIPShp,2025-02-24,P007,Insurance,676.8,Branch,Cancelled,False
T00000493,sdv-id-zLPCAe,2022-11-28,P001,Insurance,1328.88,Online,Cancelled,True
T00000494,sdv-id-zLPCAe,2022-11-07,P001,Insurance,0.01,Online,Completed,True
T00000495,sdv-id-zLPCAe,2022-06-07,P003,Insurance,2319.02,Online,Cancelled,True
T00000496,sdv-id-zLPCAe,2023-06-11,P002,Banking,608.07,Online,Completed,False
T00000497,sdv-id-zLPCAe,2022-12-24,P008,Banking,0.01,Online,Cancelled,False
T00000498,sdv-id-tkbbWV,2023-03-24,P010,Investment,1806.63,Phone,Cancelled,False
T00000499,sdv-id-tkbbWV,2024-05-13,P003,Banking,1901.46,Phone,Completed,True
T00000500,sdv-id-tkbbWV,2025-03-28,P005,Insurance,1439.65,Mobile App,Completed,False
T00000501,sdv-id-qxxjAV,2025-02-15,P004,Investment,197.71,Mobile App,Completed,True
T00000502,sdv-id-qxxjAV,2024-08-04,P015,Banking,1328.88,Branch,Completed,True
T00000503,sdv-id-qxxjAV,2023-12-11,P001,Insurance,1525.49,Online,Cancelled,True
T00000504,sdv-id-qxxjAV,2024-07-15,P002,Banking,934.61,Branch,Cancelled,False
T00000505,sdv-id-qxxjAV,2024-10-09,P001,Insurance,991.13,Online,Cancelled,False
T00000506,sdv-id-qxxjAV,2024-09-16,P002,Banking,1232.49,Online,Completed,True
T00000507,sdv-id-qxxjAV,2024-09-15,P008,Investment,1426.15,Online,Completed,False
T00000508,sdv-id-qxxjAV,2024-10-27,P007,Investment,705.1,Mobile App,Cancelled,True
T00000509,sdv-id-LcZdEu,2024-05-10,P002,Insurance,495.4,Online,Completed,False
T00000510,sdv-id-kxlcjZ,2022-10-15,P013,Investment,0.01,Phone,Completed,True
T00000511,sdv-id-kxlcjZ,2023-06-29,P008,Banking,2368.27,Mobile App,Completed,True
T00000512,sdv-id-kxlcjZ,2023-10-08,P002,Banking,1600.38,Phone,Completed,False
T00000513,sdv-id-kxlcjZ,2023-09-27,P002,Banking,1677.02,Branch,Completed,True
T00000514,sdv-id-kxlcjZ,2024-05-05,P007,Insurance,837.3,Online,Completed,False
T00000515,sdv-id-kxlcjZ,2024-05-30,P010,Banking,1516.09,Online,Completed,False
T00000516,sdv-id-kxlcjZ,2025-01-03,P007,Investment,888.3,Online,Completed,True
T00000517,sdv-id-kxlcjZ,2025-02-07,P008,Banking,1577.54,Online,Cancelled,True
T00000518,sdv-id-kxlcjZ,2025-04-25,P002,Banking,776.89,Online,Cancelled,False
T00000519,sdv-id-kxlcjZ,2025-12-02,P007,Investment,149.7,Branch,Cancelled,False
T00000520,sdv-id-kxlcjZ,2025-12-21,P007,Investment,241.76,Online,Completed,False
T00000521,sdv-id-UNlqBR,2024-07-30,P014,Banking,0.01,Mobile App,Pending,False
T00000522,sdv-id-UNlqBR,2024-06-23,P011,Banking,3243.08,Online,Cancelled,False
T00000523,sdv-id-UNlqBR,2025-06-17,P007,Banking,296.42,Online,Completed,False
T00000524,sdv-id-UNlqBR,2025-07-27,P007,Banking,804.03,Online,Cancelled,False
T00000525,sdv-id-UNlqBR,2025-03-16,P007,Investment,465.09,Online,Cancelled,False
T00000526,sdv-id-UNlqBR,2025-09-29,P014,Investment,881.26,Online,Cancelled,False
T00000527,sdv-id-UNlqBR,2025-10-16,P007,Investment,1968.08,Online,Cancelled,False
T00000528,sdv-id-UNlqBR,2025-10-02,P002,Investment,1231.74,Online,Completed,False
T00000529,sdv-id-ykgZKH,2024-08-25,P002,Investment,1299.91,Online,Cancelled,False
T00000530,sdv-id-BnKehM,2024-05-14,P003,Banking,1328.88,Online,Pending,False
T00000531,sdv-id-BnKehM,2024-04-28,P007,Banking,1390.74,Online,Completed,True
T00000532,sdv-id-BnKehM,2023-06-25,P001,Investment,904.34,Online,Completed,False
T00000533,sdv-id-BnKehM,2024-03-11,P002,Banking,444.18,Online,Completed,False
T00000534,sdv-id-TMDChq,2024-06-15,P013,Banking,2016.0,Online,Completed,False
T00000535,sdv-id-TMDChq,2024-02-07,P007,Banking,607.1,Online,Completed,True
T00000536,sdv-id-TMDChq,2024-10-03,P001,Investment,1404.92,Online,Cancelled,False
T00000537,sdv-id-TMDChq,2024-11-29,P013,Banking,544.15,Online,Cancelled,False
T00000538,sdv-id-TMDChq,2025-02-18,P002,Investment,1039.12,Online,Cancelled,True
T00000539,sdv-id-Xzehed,2024-12-01,P004,Banking,1746.92,Online,Completed,True
T00000540,sdv-id-Xzehed,2024-09-08,P007,Insurance,1684.75,Online,Cancelled,False
T00000541,sdv-id-ohvGMa,2023-06-12,P013,Banking,3652.86,Online,Completed,True
T00000542,sdv-id-ohvGMa,2024-06-07,P008,Banking,3042.11,Online,Completed,True
T00000543,sdv-id-ohvGMa,2024-06-17,P014,Banking,1792.74,Mobile App,Completed,True
T00000544,sdv-id-ohvGMa,2024-09-05,P015,Insurance,1994.73,Online,Cancelled,False
T00000545,sdv-id-ohvGMa,2025-03-09,P001,Banking,1520.49,Online,Cancelled,True
T00000546,sdv-id-ohvGMa,2025-04-07,P001,Investment,457.86,Branch,Completed,False
T00000547,sdv-id-HOeJBS,2023-04-14,P008,Credit,1328.88,Online,Completed,False
T00000548,sdv-id-HOeJBS,2022-11-22,P007,Banking,984.39,Phone,Completed,True
T00000549,sdv-id-HOeJBS,2022-10-09,P008,Banking,1324.67,Mobile App,Completed,False
T00000550,sdv-id-muVtCv,2025-01-10,P002,Banking,780.15,Online,Completed,True
T00000551,sdv-id-muVtCv,2023-12-23,P007,Banking,1615.35,Online,Completed,False
T00000552,sdv-id-muVtCv,2023-07-01,P007,Insurance,1115.39,Mobile App,Cancelled,True
T00000553,sdv-id-muVtCv,2023-10-10,P009,Investment,1598.42,Online,Completed,False
T00000554,sdv-id-muVtCv,2023-08-07,P008,Investment,1254.27,Online,Completed,True
T00000555,sdv-id-muVtCv,2024-01-07,P001,Investment,922.29,Online,Pending,False
T00000556,sdv-id-muVtCv,2023-11-25,P007,Banking,1506.41,Online,Completed,False
T00000557,sdv-id-wPbZqB,2025-08-17,P001,Banking,1328.88,Mobile App,Completed,True
T00000558,sdv-id-wPbZqB,2025-02-22,P007,Banking,1298.59,Mobile App,Cancelled,True
T00000559,sdv-id-wPbZqB,2025-02-27,P013,Insurance,1013.09,Online,Completed,True
T00000560,sdv-id-wPbZqB,2025-03-30,P002,Banking,995.55,Mobile App,Completed,True
T00000561,sdv-id-wPbZqB,2024-11-06,P007,Insurance,1147.68,Mobile App,Completed,True
T00000562,sdv-id-wPbZqB,2024-08-27,P011,Investment,855.58,Online,Completed,True
