transaction_id,product_id,product_category,amount,transaction_date,channel,status,is_first_product,customer_id
T00790004,P001,Banking,0.01,2025-03-11,Branch,Pending,True,sdv-id-fdsodw
T00800000,P010,Insurance,165.9,2023-07-04,Online,Completed,True,sdv-id-YFofAx
T00800001,P012,Investment,24.82,2023-02-22,Online,Completed,False,sdv-id-YFofAx
T00800002,P001,Banking,1409.94,2024-07-07,Online,Completed,False,sdv-id-YFofAx
T00810000,P007,Credit,122.0,2024-10-01,Mobile App,Completed,True,sdv-id-ZfhMxm
T00810001,P007,Credit,33.37,2023-04-20,Mobile App,Completed,True,sdv-id-ZfhMxm
T00810002,P001,Banking,8.42,2022-03-08,Online,Pending,True,sdv-id-ZfhMxm
T00810003,P006,Credit,1040.87,2023-07-06,Mobile App,Completed,True,sdv-id-ZfhMxm
T00820000,P015,Investment,0.01,2022-10-29,Mobile App,Completed,False,sdv-id-QHCVen
T00820001,P010,Insurance,153.0,2025-09-18,Online,Completed,True,sdv-id-QHCVen
T00820002,P008,Insurance,65.62,2025-07-27,Branch,Completed,False,sdv-id-QHCVen
T00820003,P011,Investment,131.73,2023-08-26,Mobile App,Completed,True,sdv-id-QHCVen
T00830000,P014,Banking,0.01,2023-09-29,Online,Completed,False,sdv-id-opisqP
T00830001,P008,Insurance,0.01,2022-12-09,Phone,Completed,False,sdv-id-opisqP
T00830002,P004,Credit,1030.63,2022-11-23,Mobile App,Completed,True,sdv-id-opisqP
T00830003,P003,Credit,141.4,2022-07-07,Mobile App,Completed,False,sdv-id-opisqP
T00830004,P001,Banking,631.01,2022-06-24,Mobile App,Completed,True,sdv-id-opisqP
T00830005,P013,Banking,0.01,2023-08-29,Online,Completed,True,sdv-id-opisqP
T00830006,P001,Banking,4301.26,2024-12-04,Mobile App,Completed,False,sdv-id-opisqP
T00830007,P001,Banking,279.54,2022-11-26,Mobile App,Completed,True,sdv-id-opisqP
T00830008,P013,Banking,19.05,2025-06-23,Phone,Completed,False,sdv-id-opisqP
T00840000,P008,Insurance,0.01,2025-10-30,Branch,Completed,False,sdv-id-YouaAn
T00840001,P007,Credit,2222.19,2024-12-25,Mobile App,Completed,True,sdv-id-YouaAn
T00840002,P009,Insurance,89.75,2023-01-30,Online,Completed,True,sdv-id-YouaAn
T00840003,P003,Credit,16.44,2022-02-02,Branch,Completed,False,sdv-id-YouaAn
T00850000,P003,Credit,981.13,2025-07-22,Mobile App,Completed,True,sdv-id-UoKFVb
T00850001,P004,Credit,4.75,2022-01-28,Mobile App,Completed,True,sdv-id-UoKFVb
T00850002,P015,Investment,0.01,2022-08-28,Online,Completed,False,sdv-id-UoKFVb
T00860000,P001,Banking,9589.84,2022-07-26,Online,Completed,False,sdv-id-HcXjCA
T00860001,P007,Credit,178.68,2022-09-25,Phone,Completed,True,sdv-id-HcXjCA
T00860002,P008,Insurance,15.93,2022-04-04,Mobile App,Completed,True,sdv-id-HcXjCA
T00870000,P013,Banking,33.92,2025-03-27,Online,Completed,False,sdv-id-BcomRN
T00870001,P008,Insurance,165.12,2022-07-23,Online,Completed,True,sdv-id-BcomRN
T00870002,P001,Banking,105.19,2025-12-10,Mobile App,Completed,False,sdv-id-BcomRN
T00870003,P004,Credit,0.01,2022-08-26,Branch,Completed,False,sdv-id-BcomRN
T00880000,P006,Credit,280.15,2025-08-09,Online,Completed,False,sdv-id-snHGMA
T00880001,P009,Insurance,104.38,2022-05-05,Online,Pending,True,sdv-id-snHGMA
T00880002,P009,Insurance,237.16,2022-08-25,Mobile App,Pending,False,sdv-id-snHGMA
T00880003,P007,Credit,0.01,2022-05-16,Mobile App,Completed,True,sdv-id-snHGMA
T00890000,P007,Credit,147.08,2024-02-11,Mobile App,Completed,True,sdv-id-kcqqzq
T00890001,P001,Banking,735.78,2022-02-10,Mobile App,Completed,True,sdv-id-kcqqzq
T00890002,P003,Credit,0.01,2025-11-13,Online,Completed,False,sdv-id-kcqqzq
T00900000,P012,Investment,70.19,2022-09-18,Mobile App,Pending,False,sdv-id-PNlwFV
T00900001,P003,Credit,0.01,2024-07-16,Online,Completed,True,sdv-id-PNlwFV
T00900002,P007,Credit,54.35,2022-08-30,Online,Completed,False,sdv-id-PNlwFV
T00900003,P007,Credit,0.01,2022-05-26,Branch,Completed,True,sdv-id-PNlwFV
T00900004,P009,Insurance,1467.54,2022-04-06,Branch,Completed,False,sdv-id-PNlwFV
T00910000,P008,Insurance,2192.78,2023-09-28,Online,Completed,True,sdv-id-BQHsek
T00910001,P011,Investment,882.62,2023-09-04,Online,Completed,False,sdv-id-BQHsek
T00910002,P009,Insurance,679.66,2022-09-01,Mobile App,Completed,False,sdv-id-BQHsek
T00910003,P009,Insurance,687.31,2022-08-23,Online,Completed,True,sdv-id-BQHsek
T00910004,P013,Banking,21.61,2022-07-09,Mobile App,Completed,False,sdv-id-BQHsek
T00920000,P001,Banking,0.01,2022-10-12,Online,Completed,False,sdv-id-PBmxUt
T00920001,P012,Investment,0.01,2022-10-12,Online,Completed,True,sdv-id-PBmxUt
T00920002,P010,Insurance,27.76,2025-12-23,Branch,Completed,True,sdv-id-PBmxUt
T00920003,P006,Credit,0.01,2024-11-16,Phone,Completed,False,sdv-id-PBmxUt
T00920004,P012,Investment,0.01,2024-04-12,Online,Completed,True,sdv-id-PBmxUt
T00930000,P009,Insurance,9924.51,2023-09-17,Online,Completed,False,sdv-id-RMOWEv
T00930001,P007,Credit,0.01,2025-01-02,Online,Completed,True,sdv-id-RMOWEv
T00930002,P007,Credit,23.89,2023-12-07,Mobile App,Completed,True,sdv-id-RMOWEv
T00930003,P002,Banking,187.13,2023-04-19,Mobile App,Completed,False,sdv-id-RMOWEv
T00930004,P003,Credit,2491.05,2023-11-23,Mobile App,Completed,False,sdv-id-RMOWEv
T00930005,P008,Insurance,122.17,2022-03-28,Mobile App,Completed,True,sdv-id-RMOWEv
T00930006,P014,Banking,4771.4,2024-04-21,Mobile App,Completed,False,sdv-id-RMOWEv
T00930007,P009,Insurance,2414.63,2023-03-04,Online,Pending,False,sdv-id-RMOWEv
T00940000,P010,Insurance,2306.99,2023-05-25,Mobile App,Completed,True,sdv-id-rsWNXL
T00940001,P015,Investment,0.01,2024-01-06,Branch,Completed,False,sdv-id-rsWNXL
T00940002,P013,Banking,471.62,2025-11-09,Mobile App,Completed,False,sdv-id-rsWNXL
T00940003,P008,Insurance,156.46,2025-11-29,Branch,Completed,False,sdv-id-rsWNXL
T00940004,P004,Credit,0.01,2023-01-15,Online,Pending,False,sdv-id-rsWNXL
T00940005,P014,Banking,10900.04,2022-03-27,Online,Completed,False,sdv-id-rsWNXL
T00940006,P008,Insurance,857.48,2025-04-23,Online,Completed,True,sdv-id-rsWNXL
T00940007,P012,Investment,222.87,2024-10-27,Mobile App,Completed,False,sdv-id-rsWNXL
T00950000,P008,Insurance,1191.49,2022-04-09,Branch,Completed,False,sdv-id-BgGacp
T00950001,P012,Investment,75.82,2023-05-19,Mobile App,Completed,False,sdv-id-BgGacp
T00960000,P004,Credit,0.01,2023-12-04,Online,Completed,True,sdv-id-zeoZfW
T00970000,P010,Insurance,118.92,2024-01-15,Mobile App,Completed,False,sdv-id-YhmgXo
T00970001,P014,Banking,188.47,2022-08-01,Branch,Pending,False,sdv-id-YhmgXo
T00970002,P007,Credit,0.01,2023-01-20,Online,Completed,True,sdv-id-YhmgXo
T00980000,P001,Banking,907.81,2022-04-05,Online,Completed,True,sdv-id-SZFAfv
T00980001,P008,Insurance,0.01,2024-02-18,Branch,Completed,False,sdv-id-SZFAfv
T00980002,P001,Banking,0.01,2025-08-01,Mobile App,Completed,False,sdv-id-SZFAfv
T00980003,P006,Credit,242.11,2025-10-15,Mobile App,Completed,False,sdv-id-SZFAfv
T00980004,P009,Insurance,141.59,2023-03-21,Mobile App,Completed,True,sdv-id-SZFAfv
T00980005,P008,Insurance,48.2,2024-08-29,Online,Completed,True,sdv-id-SZFAfv
T00980006,P015,Investment,1050.0,2024-08-30,Online,Completed,True,sdv-id-SZFAfv
T00990000,P002,Banking,108.03,2024-07-27,Online,Completed,False,sdv-id-PciXNl
T00990001,P012,Investment,769.22,2022-08-20,Branch,Completed,False,sdv-id-PciXNl
T00990002,P001,Banking,80.26,2024-10-04,Mobile App,Completed,True,sdv-id-PciXNl
T00990003,P008,Insurance,209.28,2024-09-28,Online,Pending,True,sdv-id-PciXNl
T00990004,P004,Credit,141.27,2022-09-16,Online,Completed,False,sdv-id-PciXNl
T00990005,P012,Investment,0.01,2022-10-13,Online,Completed,False,sdv-id-PciXNl
T00990006,P007,Credit,842.55,2025-10-05,Online,Completed,True,sdv-id-PciXNl
T01000000,P009,Insurance,1864.81,2022-05-27,Online,Cancelled,True,sdv-id-lEgWTQ
T01000001,P004,Credit,1839.66,2025-12-31,Online,Completed,True,sdv-id-lEgWTQ
T01000002,P009,Insurance,44.59,2023-09-08,Mobile App,Completed,False,sdv-id-lEgWTQ
T01000003,P003,Credit,0.01,2022-02-16,Online,Completed,False,sdv-id-lEgWTQ
T01010000,P003,Credit,1994.31,2025-05-26,Online,Completed,True,sdv-id-QyBHyV
T01010001,P009,Insurance,55.72,2025-12-31,Phone,Completed,False,sdv-id-QyBHyV
T01010002,P001,Banking,0.01,2022-04-08,Online,Completed,False,sdv-id-QyBHyV
T01010003,P005,Credit,60.35,2025-09-27,Mobile App,Completed,True,sdv-id-QyBHyV
T01010004,P012,Investment,33.97,2022-09-12,Online,Completed,True,sdv-id-QyBHyV
T01020000,P014,Banking,110.63,2022-04-15,Online,Completed,True,sdv-id-JFAiqn
T01020001,P006,Credit,718.95,2025-12-04,Online,Completed,True,sdv-id-JFAiqn
T01020002,P002,Banking,2491.25,2025-12-26,Online,Completed,True,sdv-id-JFAiqn
T01020003,P001,Banking,219.4,2024-04-28,Mobile App,Completed,True,sdv-id-JFAiqn
T01020004,P015,Investment,575.71,2025-03-01,Branch,Completed,False,sdv-id-JFAiqn
T01020005,P005,Credit,748.95,2022-10-01,Mobile App,Completed,True,sdv-id-JFAiqn
T01020006,P012,Investment,4852.69,2023-04-26,Online,Completed,True,sdv-id-JFAiqn
T01030000,P001,Banking,131.24,2024-03-19,Online,Completed,True,sdv-id-YCkZLK
T01030001,P010,Insurance,91.9,2022-07-07,Online,Completed,True,sdv-id-YCkZLK
T01030002,P002,Banking,103.08,2022-07-20,Online,Pending,False,sdv-id-YCkZLK
T01030003,P008,Insurance,0.01,2022-04-07,Mobile App,Completed,False,sdv-id-YCkZLK
T01030004,P015,Investment,46.4,2024-02-26,Online,Completed,False,sdv-id-YCkZLK
T01030005,P003,Credit,1503.79,2024-06-23,Online,Completed,True,sdv-id-YCkZLK
T01040000,P010,Insurance,1442.7,2025-05-31,Phone,Completed,False,sdv-id-AmdpMX
T01040001,P009,Insurance,65.04,2022-05-07,Branch,Completed,False,sdv-id-AmdpMX
T01040002,P002,Banking,0.01,2024-12-07,Branch,Completed,False,sdv-id-AmdpMX
T01040003,P009,Insurance,49483.78,2023-06-23,Phone,Completed,True,sdv-id-AmdpMX
T01040004,P014,Banking,25.0,2025-04-25,Phone,Completed,True,sdv-id-AmdpMX
T01040005,P001,Banking,2063.2,2023-07-26,Online,Completed,True,sdv-id-AmdpMX
T01050000,P008,Insurance,120.45,2024-01-14,Online,Completed,False,sdv-id-gmMaHB
T01050001,P012,Investment,25.84,2024-01-08,Mobile App,Completed,True,sdv-id-gmMaHB
T01050002,P013,Banking,16.81,2025-03-17,Online,Completed,False,sdv-id-gmMaHB
T01050003,P009,Insurance,9582.6,2022-10-15,Mobile App,Completed,False,sdv-id-gmMaHB
T01050004,P008,Insurance,2223.09,2022-09-03,Online,Completed,True,sdv-id-gmMaHB
T01050005,P001,Banking,118.62,2022-02-24,Online,Completed,True,sdv-id-gmMaHB
T01050006,P001,Banking,121.75,2022-12-21,Branch,Completed,False,sdv-id-gmMaHB
T01060000,P007,Credit,0.01,2022-12-05,Phone,Completed,False,sdv-id-PKWqVl
T01060001,P003,Credit,39.98,2023-08-06,Branch,Completed,True,sdv-id-PKWqVl
T01070000,P001,Banking,96.73,2022-01-18,Online,Completed,False,sdv-id-JiqIUE
T01070001,P001,Banking,0.01,2023-09-21,Online,Completed,True,sdv-id-JiqIUE
T01070002,P014,Banking,954.22,2022-03-31,Online,Completed,False,sdv-id-JiqIUE
T01070003,P002,Banking,101.87,2025-05-23,Mobile App,Completed,False,sdv-id-JiqIUE
T01080000,P012,Investment,2678.0,2023-03-14,Online,Pending,True,sdv-id-FgYHgl
T01080001,P012,Investment,17.18,2025-05-13,Online,Completed,True,sdv-id-FgYHgl
T01080002,P001,Banking,0.01,2022-12-04,Branch,Completed,False,sdv-id-FgYHgl
T01090000,P005,Credit,790.74,2023-08-11,Mobile App,Completed,True,sdv-id-bywUFh
T01100000,P009,Insurance,0.01,2023-06-07,Mobile App,Completed,False,sdv-id-WIwWZt
T01100001,P013,Banking,1829.53,2022-05-24,Branch,Completed,True,sdv-id-WIwWZt
T01100002,P009,Insurance,2547.21,2025-12-25,Mobile App,Completed,False,sdv-id-WIwWZt
T01110000,P001,Banking,911.77,2022-09-18,Mobile App,Completed,False,sdv-id-oAvOjg
T01110001,P001,Banking,2846.37,2023-09-29,Mobile App,Completed,False,sdv-id-oAvOjg
T01110002,P001,Banking,0.01,2023-07-24,Branch,Completed,False,sdv-id-oAvOjg
T01110003,P009,Insurance,216.76,2025-12-28,Online,Completed,True,sdv-id-oAvOjg
T01110004,P009,Insurance,193.82,2023-05-09,Online,Completed,False,sdv-id-oAvOjg
T01120000,P001,Banking,4442.58,2022-07-16,Mobile App,Completed,False,sdv-id-rPJxBQ
T01120001,P002,Banking,0.01,2023-05-09,Mobile App,Completed,False,sdv-id-rPJxBQ
T01120002,P009,Insurance,2357.55,2025-08-23,Online,Completed,False,sdv-id-rPJxBQ
T01120003,P013,Banking,46.62,2024-07-22,Branch,Completed,False,sdv-id-rPJxBQ
T01130000,P003,Credit,0.01,2022-07-20,Mobile App,Completed,False,sdv-id-wGMjrz
T01130001,P007,Credit,4578.35,2022-07-16,Mobile App,Completed,False,sdv-id-wGMjrz
T01130002,P012,Investment,907.51,2022-06-29,Online,Pending,False,sdv-id-wGMjrz
T01130003,P007,Credit,0.01,2024-06-17,Branch,Completed,False,sdv-id-wGMjrz
T01140000,P001,Banking,14.99,2024-07-18,Online,Completed,True,sdv-id-tekdDe
T01140001,P009,Insurance,25.81,2022-03-06,Online,Completed,False,sdv-id-tekdDe
T01140002,P002,Banking,1248.21,2023-07-09,Branch,Completed,True,sdv-id-tekdDe
T01140003,P009,Insurance,61.29,2025-11-11,Branch,Completed,False,sdv-id-tekdDe
T01150000,P002,Banking,308.86,2024-07-22,Phone,Pending,True,sdv-id-tHEbbR
T01160000,P002,Banking,154.76,2022-09-14,Phone,Completed,True,sdv-id-AFxMMQ
T01160001,P015,Investment,0.01,2023-01-22,Online,Completed,False,sdv-id-AFxMMQ
T01160002,P009,Insurance,923.03,2023-12-13,Online,Completed,True,sdv-id-AFxMMQ
T01160003,P006,Credit,86.53,2025-06-27,Mobile App,Completed,True,sdv-id-AFxMMQ
T01160004,P002,Banking,958.21,2022-01-01,Online,Completed,False,sdv-id-AFxMMQ
T01170000,P008,Insurance,0.01,2025-12-18,Online,Completed,True,sdv-id-vQmmSN
T01170001,P013,Banking,1374.84,2023-06-30,Mobile App,Pending,True,sdv-id-vQmmSN
T01170002,P001,Banking,10484.24,2025-05-22,Mobile App,Pending,True,sdv-id-vQmmSN
T01170003,P007,Credit,169.3,2024-07-15,Online,Pending,False,sdv-id-vQmmSN
T01170004,P010,Insurance,36.01,2023-09-03,Online,Completed,True,sdv-id-vQmmSN
T01180000,P015,Investment,108.58,2022-10-16,Online,Completed,True,sdv-id-SnVKys
T01180001,P009,Insurance,26.82,2023-08-21,Mobile App,Completed,False,sdv-id-SnVKys
T01180002,P009,Insurance,117.23,2023-09-08,Branch,Completed,True,sdv-id-SnVKys
T01180003,P009,Insurance,11499.23,2022-02-28,Online,Completed,True,sdv-id-SnVKys
T01180004,P001,Banking,0.01,2022-12-23,Mobile App,Completed,False,sdv-id-SnVKys
T01190000,P002,Banking,73.62,2025-02-18,Mobile App,Completed,True,sdv-id-RgfPHw
T01190001,P006,Credit,1089.33,2025-12-01,Mobile App,Completed,True,sdv-id-RgfPHw
T01190002,P009,Insurance,54.25,2023-04-03,Branch,Completed,False,sdv-id-RgfPHw
T01190003,P015,Investment,67.66,2023-08-25,Online,Completed,False,sdv-id-RgfPHw
T01190004,P013,Banking,11.17,2022-12-03,Mobile App,Completed,False,sdv-id-RgfPHw
T01200000,P001,Banking,0.01,2025-04-03,Mobile App,Completed,False,sdv-id-dmUhdn
T01200001,P002,Banking,0.01,2022-05-09,Mobile App,Completed,True,sdv-id-dmUhdn
T01210000,P007,Credit,9174.59,2022-01-01,Branch,Completed,False,sdv-id-UyDfPP
T01210001,P001,Banking,894.71,2023-07-23,Online,Completed,False,sdv-id-UyDfPP
T01210002,P001,Banking,781.63,2022-09-10,Online,Pending,False,sdv-id-UyDfPP
T01210003,P002,Banking,176.65,2023-07-02,Online,Pending,False,sdv-id-UyDfPP
T01210004,P012,Investment,94.78,2023-10-11,Mobile App,Completed,True,sdv-id-UyDfPP
T01210005,P008,Insurance,28.76,2022-02-09,Mobile App,Completed,True,sdv-id-UyDfPP
T01220000,P009,Insurance,0.01,2022-09-13,Branch,Pending,True,sdv-id-gqekPz
T01230000,P009,Insurance,603.55,2023-11-02,Branch,Completed,True,sdv-id-gGSJMf
T01230001,P015,Investment,4.45,2024-09-22,Online,Completed,True,sdv-id-gGSJMf
T01230002,P001,Banking,0.01,2022-05-25,Mobile App,Completed,True,sdv-id-gGSJMf
T01240000,P001,Banking,107.18,2023-10-01,Online,Completed,False,sdv-id-KEcMtq
T01240001,P002,Banking,0.01,2022-05-28,Mobile App,Completed,False,sdv-id-KEcMtq
T01250000,P007,Credit,49.16,2025-09-24,Online,Completed,True,sdv-id-cdOxVD
T01250001,P009,Insurance,0.01,2022-08-27,Online,Completed,True,sdv-id-cdOxVD
T01250002,P003,Credit,153.28,2022-01-07,Branch,Completed,False,sdv-id-cdOxVD
T01250003,P008,Insurance,5607.4,2022-05-19,Mobile App,Completed,False,sdv-id-cdOxVD
T01250004,P012,Investment,36.2,2023-10-04,Online,Completed,True,sdv-id-cdOxVD
T01260000,P007,Credit,55.07,2023-05-11,Online,Completed,True,sdv-id-zMflYz
T01260001,P002,Banking,1050.67,2025-01-28,Online,Completed,True,sdv-id-zMflYz
T01260002,P008,Insurance,51.65,2022-05-04,Online,Completed,True,sdv-id-zMflYz
T01260003,P001,Banking,0.01,2025-07-27,Mobile App,Completed,False,sdv-id-zMflYz
T01260004,P009,Insurance,623.74,2024-06-17,Phone,Pending,False,sdv-id-zMflYz
T01270000,P009,Insurance,0.01,2022-09-17,Online,Completed,True,sdv-id-vfWqLL
T01270001,P002,Banking,1580.68,2022-09-18,Online,Completed,False,sdv-id-vfWqLL
T01270002,P008,Insurance,2.19,2022-01-31,Online,Pending,False,sdv-id-vfWqLL
T01280000,P014,Banking,660.6,2022-08-01,Online,Completed,False,sdv-id-KWbpPf
T01280001,P009,Insurance,22.02,2024-06-28,Online,Completed,True,sdv-id-KWbpPf
T01280002,P003,Credit,824.2,2022-02-20,Online,Completed,False,sdv-id-KWbpPf
T01280003,P012,Investment,0.01,2022-05-26,Branch,Completed,False,sdv-id-KWbpPf
T01280004,P014,Banking,169.27,2023-09-28,Online,Pending,True,sdv-id-KWbpPf
T01280005,P012,Investment,0.01,2022-10-01,Mobile App,Completed,False,sdv-id-KWbpPf
T01290000,P002,Banking,0.01,2022-05-22,Mobile App,Completed,False,sdv-id-ASlhhI
T01290001,P009,Insurance,40.93,2022-04-21,Mobile App,Pending,False,sdv-id-ASlhhI
T01290002,P014,Banking,2167.86,2022-08-26,Online,Completed,True,sdv-id-ASlhhI
T01300000,P003,Credit,4.51,2023-07-25,Phone,Completed,False,sdv-id-UgAgmj
T01310000,P002,Banking,47.91,2024-07-25,Mobile App,Completed,True,sdv-id-affIHl
T01310001,P002,Banking,2052.38,2023-12-21,Mobile App,Completed,False,sdv-id-affIHl
T01310002,P002,Banking,5643.05,2022-06-02,Branch,Completed,True,sdv-id-affIHl
T01320000,P007,Credit,5980.96,2024-07-15,Online,Completed,True,sdv-id-VPTxAa
T01320001,P009,Insurance,2388.65,2024-01-12,Branch,Completed,True,sdv-id-VPTxAa
T01320002,P015,Investment,926.18,2023-01-20,Mobile App,Completed,True,sdv-id-VPTxAa
T01320003,P014,Banking,964.5,2022-06-14,Online,Completed,True,sdv-id-VPTxAa
T01320004,P009,Insurance,824.33,2023-05-08,Branch,Completed,False,sdv-id-VPTxAa
T01330000,P013,Banking,261.28,2022-06-19,Mobile App,Completed,True,sdv-id-mjKsHE
T01330001,P008,Insurance,224.73,2023-12-22,Online,Pending,False,sdv-id-mjKsHE
T01340000,P013,Banking,0.01,2023-06-19,Mobile App,Completed,True,sdv-id-yWyPES
T01350000,P002,Banking,631.53,2024-07-30,Branch,Completed,False,sdv-id-xFQxpK
T01350001,P009,Insurance,145.87,2025-07-16,Online,Completed,False,sdv-id-xFQxpK
T01350002,P001,Banking,0.01,2023-02-12,Phone,Completed,True,sdv-id-xFQxpK
T01350003,P012,Investment,8286.73,2024-10-22,Mobile App,Completed,True,sdv-id-xFQxpK
T01350004,P010,Insurance,1191.53,2022-04-15,Mobile App,Completed,False,sdv-id-xFQxpK
T01360000,P001,Banking,156.48,2022-12-08,Mobile App,Completed,True,sdv-id-zYeYkm
T01360001,P007,Credit,946.09,2024-03-09,Mobile App,Completed,False,sdv-id-zYeYkm
T01360002,P015,Investment,168.0,2023-05-27,Online,Completed,False,sdv-id-zYeYkm
T01370000,P007,Credit,0.01,2025-07-31,Mobile App,Completed,True,sdv-id-ZdkBQC
T01370001,P003,Credit,0.01,2022-10-16,Mobile App,Completed,True,sdv-id-ZdkBQC
T01370002,P008,Insurance,16.3,2022-06-03,Online,Completed,True,sdv-id-ZdkBQC
T01370003,P004,Credit,15.97,2023-08-29,Online,Completed,False,sdv-id-ZdkBQC
T01370004,P009,Insurance,0.01,2023-02-26,Phone,Completed,True,sdv-id-ZdkBQC
T01380000,P003,Credit,52.89,2023-05-23,Online,Completed,False,sdv-id-mbZImP
T01380001,P001,Banking,401.37,2022-07-10,Mobile App,Completed,True,sdv-id-mbZImP
T01380002,P001,Banking,1876.84,2022-07-06,Branch,Completed,False,sdv-id-mbZImP
T01390000,P005,Credit,173.21,2022-10-19,Online,Completed,True,sdv-id-BFFcNF
T01390001,P001,Banking,27.2,2023-06-26,Online,Completed,False,sdv-id-BFFcNF
T01390002,P004,Credit,92.57,2025-08-23,Branch,Completed,False,sdv-id-BFFcNF
T01400000,P001,Banking,1120.39,2022-11-09,Mobile App,Completed,True,sdv-id-BbUDAM
T01400001,P002,Banking,7745.81,2022-06-11,Online,Completed,True,sdv-id-BbUDAM
T01400002,P008,Insurance,0.01,2024-02-11,Online,Completed,False,sdv-id-BbUDAM
T01400003,P008,Insurance,627.3,2023-12-09,Mobile App,Completed,True,sdv-id-BbUDAM
T01410000,P001,Banking,106.14,2024-05-08,Mobile App,Completed,False,sdv-id-hbqVpb
T01410001,P001,Banking,75.8,2022-09-16,Online,Completed,False,sdv-id-hbqVpb
T01410002,P002,Banking,85.49,2025-08-18,Online,Completed,False,sdv-id-hbqVpb
T01410003,P014,Banking,135.24,2022-04-06,Mobile App,Completed,True,sdv-id-hbqVpb
T01410004,P003,Credit,175.87,2024-12-07,Branch,Completed,False,sdv-id-hbqVpb
T01420000,P001,Banking,662.11,2024-07-08,Online,Completed,False,sdv-id-wpmZEv
T01420001,P001,Banking,0.01,2025-09-05,Mobile App,Completed,False,sdv-id-wpmZEv
T01430000,P010,Insurance,0.01,2024-01-06,Branch,Completed,True,sdv-id-iHlUzM
T01430001,P003,Credit,0.01,2022-04-02,Branch,Completed,False,sdv-id-iHlUzM
T01430002,P014,Banking,73.26,2022-10-25,Online,Completed,True,sdv-id-iHlUzM
T01440000,P008,Insurance,1795.93,2023-07-10,Online,Cancelled,True,sdv-id-LuSUbR
T01440001,P001,Banking,10480.48,2022-04-05,Phone,Completed,False,sdv-id-LuSUbR
T01440002,P001,Banking,2362.32,2022-08-18,Mobile App,Completed,True,sdv-id-LuSUbR
T01440003,P001,Banking,138.86,2024-09-22,Online,Completed,False,sdv-id-LuSUbR
T01450000,P007,Credit,28.16,2025-09-13,Online,Completed,False,sdv-id-LrkjoW
T01450001,P014,Banking,10685.44,2022-11-09,Mobile App,Completed,True,sdv-id-LrkjoW
T01450002,P002,Banking,42.83,2023-07-02,Mobile App,Completed,True,sdv-id-LrkjoW
T01460000,P001,Banking,142.72,2022-11-02,Mobile App,Completed,False,sdv-id-NnWqDX
T01470000,P014,Banking,41.69,2022-11-11,Online,Completed,False,sdv-id-dGbGru
T01480000,P001,Banking,15.27,2024-03-01,Online,Completed,False,sdv-id-frQKZK
T01480001,P003,Credit,11373.71,2023-09-24,Phone,Completed,False,sdv-id-frQKZK
